station_sk,station_key,station_reference,label,river_name,catchment_name,town,status,latitude,longitude,easting,northing,date_opened,station_types,measure_count,attr_hash,valid_from,valid_to,is_current,run_id
-1039739402276934010,7291249850590502528,1925TH,Aylesbury,Bear Brook,Cherwell Thame and Wye,Aylesbury,Active,51.817792,-0.801624,482700,213920,2000-01-01,,1,e3fc2e6b47724d5910d6d58518c89ec2,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4889765807930651422,108791506214364316,1930TH,Cuddington,River Thame,Cherwell Thame and Wye,Cuddington,Active,51.795602,-0.944321,472900,211300,2001-01-01,,2,a62ad7ba74d4c41b5cdaab48bf902220,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1265935515525590881,-1702330237048014009,1934TH,Churchill Avenue,Southcourt Brook,Cherwell Thame and Wye,Aylesbury,Active,51.808843,-0.823619,481200,212900,2002-01-01,,3,589b04eb64d7e45a33afc74e34d867be,2026-09-21T20:01:46.368+00:00,,true,366262550389695
189251446424720907,-3790588346239865833,1961TH,Thame Bridge,River Thame,Cherwell Thame and Wye,Thame,Active,51.753138,-0.982253,470350,206540,1997-01-01,,2,a23e227364bfccddfd3dc64e4e0dc42d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6362840293370173718,6243364418267987672,1980TH,Wheatley,River Thame,Cherwell Thame and Wye,Wheatley,Active,51.740637,-1.115198,461190,205030,1988-01-01,,2,142375cce010fc6e82e53cda583dc7b6,2026-09-21T20:01:46.368+00:00,,true,366262550389695
9023116668112373269,8670396752261955375,1984TH,Chalgrove,Chalgrove Brook,Cherwell Thame and Wye,Chalgrove,Active,51.663282,-1.075268,464056,196461,2012-03-21,,2,bfb9f46583769199b1ef6152460dc8b0,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3430920095922673522,8262995414880723279,1990TH,Stadhampton,River Thame,Cherwell Thame and Wye,Stadhampton,Active,51.675126,-1.132094,460110,197730,2001-01-01,,1,0b42f765006e8f2be4273236bfdcdd92,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4225302144977492066,5844218961290217427,1993TH,Dorchester,River Thame,Cherwell Thame and Wye,Dorchester,Active,51.641035,-1.163757,457964,193913,2011-04-01,,1,7113990bcd309451b732f70f23530825,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6873299117468589567,1904231849909583348,1995TH,Ewelme,Ewelme Brook,Cherwell Thame and Wye,Ewelme,Active,51.619653,-1.073786,464220,191610,1990-01-01,,1,664cdd17f37d5f8bff6fe7fe48ab860c,2026-09-21T20:01:46.368+00:00,,true,366262550389695
653447861935221737,3777732230727552763,2001,Bewdley,River Severn,Worcestershire Middle Severn,Bewdley,Active,52.383563,-2.322438,378150,276220,1921-04-01,,2,8a339f61296801b52876666144bc4d70,2026-09-21T20:01:46.368+00:00,,true,366262550389695
3135572081604923969,5722690462382514910,2001TH,Benson Lock,River Thames,Vale of White Horse,Benson,Active,51.617191,-1.116011,461300,191300,1995-01-01,,4,0c09e18556d9e40b975c9125d5f309ef,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1261609204658914471,6654152783902638849,2002,Evesham,River Avon,Warwickshire Avon,Evesham,Active,52.092165,-1.942876,404010,243760,1936-12-01,,1,97517be0a64c629abfe35a617d765a4c,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7962515779102714332,3174578913448790213,2002TH,Cleeve Lock,River Thames,Cherwell Thame and Wye,Goring,Active,51.529995,-1.135937,460035,181586,1995-01-01,,3,c406dcc934ca41487dd1b6e0f05711e0,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8772370018139273299,5469072133750474709,2003TH,Goring Lock,River Thames,Cherwell Thame and Wye,Streatley,Active,51.523317,-1.141252,459675,180839,1995-01-01,,4,feb55fa80ccbab762753200faed56e8f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8358696358302896271,1502274172106414220,2004TH,Whitchurch Lock,River Thames,Cherwell Thame and Wye,Pangbourne,Active,51.486605,-1.088869,463360,176800,2001-01-01,,4,9cc11f38cf419cf3a6a256822e66400c,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7450246079931857855,9166703360852545357,2005,Montford,River Severn,Severn Uplands,Montford,Active,52.724474,-2.872198,341190,314450,1952-04-28,,4,cd67adaea3ba68a8f700e704e1ea41ba,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8601751121087897859,-8796839877300594141,2008,Tenbury,River Teme,Teme,Tenbury Wells,Active,52.313207,-2.591539,359770,268510,1956-10-01,,1,b13eecfd86391ca67e369284a3e6944e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7788244227427443682,7592477295508672855,2011,Harford Hill,River Salwarpe,Worcestershire Middle Severn,Salwarpe,Active,52.255374,-2.193909,386860,261930,1960-12-19,,1,a3a9f8637e9446874ced12c98af9f67f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6680796905832205694,6998049615688767595,2012,Walcot,River Tern,Shropshire Middle Severn,Walcot,Active,52.706629,-2.60558,359180,312280,1959-05-12,,1,4c174ceb8d6b3e6aa43d2d2f8df470af,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5693489005189456006,-439554953525770578,2015,Besford Bridge,Bow Brook,Warwickshire Avon,Pershore,Active,52.114425,-2.108012,392700,246240,1961-09-26,,1,714346b2c86b742eca5c9619af200ff6,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2040755792303771981,3103293157184030312,2016,Rodington,River Roden,Shropshire Middle Severn,Rodington,Active,52.723597,-2.609812,358910,314170,1961-03-02,,1,41a69f84877b768ae7cd97b088ce54c2,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8219475162193971007,-5803319831315644712,2017,Wedderburn Bridge,River Leadon,Severn Vale,Highleadon,Active,51.909034,-2.32673,377620,223440,1961-07-21,,1,35560093b75530b15b5c440c3799c3c3,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1848319874973123271,-6273634830108044781,2018,Hookagate,Rea Brook,Severn Uplands,Hookagate,Active,52.678113,-2.791698,346570,309230,1962-10-01,,1,216d5984253ada226101a26d12f100d3,2026-09-21T20:01:46.368+00:00,,true,366262550389695
456899929926668192,-2197464577446118464,2019,Stareton,River Avon,Warwickshire Avon,Stareton,Active,52.340881,-1.512833,433287,271535,1962-09-26,,1,28968658e80ac9f07cc6391b3e1a329f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5002706008140947897,-4039091202846418007,2020,Yeaton,River Perry,Shropshire Middle Severn,Yeaton,Active,52.76777,-2.839715,343440,319240,1963-09-25,,1,779dd386d61158fe92ca74853fc2fa4e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
961246547719189803,-4561471304599022469,2020TH,Blewbury,Mill Brook,Vale of White Horse,Blewbury,Active,51.573061,-1.233747,453200,186300,1995-01-01,,3,05b0f789037a0e8425bc40bce8d52bb7,2026-09-21T20:01:46.368+00:00,,true,366262550389695
3463520307547382999,-879032862586738925,2023,Offenham,Badsey Brook,Warwickshire Avon,Aldington,Active,52.100775,-1.910164,406250,244720,1968-05-01,,1,233f9dde763837a8b44cc76d121bd27d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4817018519909779033,-5309423078190238737,2024,Burcote,River Worfe,Worcestershire Middle Severn,Allscott,Active,52.555203,-2.376056,374600,295330,1969-03-21,,1,e60eb6413bcb8b8777e0a36fbd81900a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8449906371795466134,-6101220704592532690,2027,Ebley Mill,River Frome (Severn),Severn Vale,Stroud,Active,51.740019,-2.24687,383050,204620,1969-04-14,,1,9af3150d1546849a90dfd7ddad4c935f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-812492617721847600,5040528090965956533,2029,Knightsford Bridge,River Teme,Teme,Knightwick,Active,52.198971,-2.389281,373490,255710,1970-06-26,,1,5a7e3e8868bb4f0ad9ddb3e92d58c328,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4234454562389424791,2075256772911531349,2032,Saxons Lode,River Severn,Severn Vale,Naunton,Active,52.049661,-2.200744,386330,239050,1970-06-05,,2,0546471015c0e7ec6480d2af9ea4c29a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8338748461739242637,551657087024153105,2034,Oak Cottage,Dowles Brook,Worcestershire Middle Severn,Wyre Forest,Active,52.385318,-2.337878,377100,276420,1971-08-24,,1,34ee7c1f2f8e3965767f055de11af214,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5400489903718934268,-2397963996057048846,2036,Hinton On Green,River Isbourne,Warwickshire Avon,Hinton On The Green,Active,52.064842,-1.966688,402380,240720,1972-03-01,,1,e8cacab4abba3e11946e126a53197a4c,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6206243626388099767,-7397397876958315856,2038,Llanyblodwel,River Tanat,Severn Uplands,Llanyblodwel,Active,52.794313,-3.110292,325230,322440,1973-05-11,,1,a5508346382fa68bc5dd03bd76127e0a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5592056878071078933,-695826548866005603,2039,Newnham Bridge,River Rea,Teme,Newnham Bridge,Active,52.32,-2.523849,364390,269230,2002-02-21,,1,2709192f383e4847de1bda564fd97232,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7408951213525947121,-4618842671935314752,2040,Tibberton,River Meese,Shropshire Middle Severn,Tibberton,Active,52.781029,-2.474812,368070,320490,1973-10-30,,1,61d311f5647718453a533081a2d9ee2a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7499532391047873192,-6093217517840341377,2044,Ternhill,River Tern,Severn Uplands,,Active,52.879528,-2.553394,362854,331485,2022-01-03,,1,7c5e38bb3df1acbd5e5f2434e35fc669,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3629338931891457085,3526077648130850229,2046,Cosford River,River Worfe,Shropshire Middle Severn,,Active,52.639325,-2.326002,378036,304671,2022-01-03,,2,85fbb6d75e38d6e67474998b02d07694,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4676762325182588097,-2145906405275691688,2048,Wellesbourne,River Dene,Warwickshire Avon,Wellesbourne,Active,52.197687,-1.602579,427260,255570,1976-05-12,,1,7fcb321d1d101c0d8584cc786c4e37ca,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-9181851340721272795,884184819520654039,2050,Eathorpe,River Leam,Warwickshire Avon,Eathorpe,Active,52.316208,-1.431466,438852,268831,1972-06-16,,1,9dad20237886c0dce05505fb304b58c2,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5192618161675758492,-3130246006828639040,2054,Onibury,River Onny,Teme,Onibury,Active,52.405995,-2.80328,345450,278970,1998-05-11,,1,5d958535cc8f6ff6cb8d9e681f906610,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8257192800686717577,5212985187452638387,2056,Clungunford,River Clun,Teme,,Active,52.401891,-2.892925,339346,278585,2022-01-03,,1,ef14391c7be22e1aab04da75d4bb0237,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8802117069794994512,-6209136221620983346,2057,Haw Bridge,River Severn,Severn Vale,Apperley,Active,51.948918,-2.227065,384490,227850,1971-07-01,,1,8caf466b0c55628c0bb1cb3609fdd04f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6466969017403867294,6313044230766082551,2067,Swindon,Smestow Brook,Worcestershire Middle Severn,Swindon,Active,52.51274,-2.205945,386120,290560,1976-04-06,,1,e1fc8478572911ecc0c9cc5c33e37f0b,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8380558192158385581,-5625980781222146802,2071,Ashleworth,River Severn,Severn Vale,Ashleworth,Active,51.922936,-2.265002,381872,224969,1978-01-01,,1,0e05f6d3b6504b3f3a148797ff15cdec,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2505175282183676729,-6158975148619776435,2077,Welsh Bridge,River Severn,Severn Uplands,Shrewsbury,Active,52.709797,-2.75808,348880,312730,1985-12-27,,1,f693a34715d31ce533c8064c3e0d8343,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2169344632652880150,-6837197223691375020,2083,Stourbridge,River Stour,Worcestershire Middle Severn,Stourbridge,Active,52.457997,-2.140347,390560,284460,1991-12-13,,1,ba9e611746c1022532e8b6373657b913,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5256911985612226172,-1222766592569058534,2084,Stourton,River Stour,Worcestershire Middle Severn,Stourton,Active,52.461315,-2.207471,386000,284840,1966-03-14,,1,6a014a53ddb62b7e8344727d14f62207,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2085659953293294389,-6902409847252565709,2085,Diglis,River Severn,Worcestershire Middle Severn,Worcester,Active,52.179799,-2.225461,384680,253530,1986-01-02,,1,6984a478db1f551ff56cc78b83e59276,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7354460362262501836,7751435804079454983,2086,Bransford,River Teme,Teme,Bransford,Active,52.177055,-2.28833,380380,253240,1993-03-17,,1,909fcee308b5c0d68d1a27cc2882e828,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-234772068262293931,6757600864657151651,2087,Mythe Bridge,River Severn,Severn Vale,The Mythe,Active,52.00171,-2.163093,388900,233710,1989-04-21,,1,b3f8699ad20d201c7b70499429403a59,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7817404378551246471,-2715411016636612888,2088,Lilbourne,River Avon,Warwickshire Avon,Lilbourne,Active,52.395138,-1.173153,456360,277780,1972-04-27,,2,c82fb29e5c153f9ae3732b109cb4560c,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8734982353446349732,9030831142267735331,2090,Rugby,River Avon,Warwickshire Avon,Newbold On Avon,Active,52.38548,-1.26252,450290,276640,1973-09-20,,1,3a1e02a5fa44c37fa149cde5932bfaaa,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1210994628903905447,-5292541165801324810,2091,Warwick,River Avon,Warwickshire Avon,Warwick,Active,52.284932,-1.562658,429930,265290,1972-05-17,,1,9000287b9b6b4345aa2b7690a4a88260,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8439899782127743945,-5930790024248328657,2092,Shipston,River Stour,Warwickshire Avon,Shipston-On-Stour,Active,52.062264,-1.622014,426010,240500,1972-04-24,,1,9ff4ece24ceeca33e3d208e01a6f3081,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5745369641305225339,-1677155694246726105,2093,Stratford,River Avon,Warwickshire Avon,Stratford-Upon-Avon,Active,52.191595,-1.70123,420520,254860,1987-12-30,,1,ac6be679dbcfce4358ff0cdb46c1f673,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2413175012022826904,2435186385092561384,2094,Studley,River Arrow,Warwickshire Avon,Studley,Active,52.274092,-1.88959,407630,264000,1984-02-28,,1,2bb82c778fa741061daa12c5a6f3b8fa,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1675629622753256755,5843735680643991218,2095,Little Alne,River Alne,Warwickshire Avon,Little Alne,Active,52.247533,-1.793996,414161,261060,1995-12-15,,1,bd9dafac47daea2544ed504c19f100ea,2026-09-21T20:01:46.368+00:00,,true,366262550389695
125391367501842918,4595335408302245436,2097,Pershore,River Avon,Warwickshire Avon,Pershore,Active,52.10744,-2.07193,395170,245460,2000-06-02,,2,9fd9efa151703568137358f946c481b6,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5686006227963989804,4613727793402242479,2098,Upper Pound,River Avon,Warwickshire Avon,Tewkesbury,Active,51.998663,-2.155508,389420,233370,1993-12-06,,1,708b67d3585ef8c68e9528f79ab0bbc3,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-959480318227878414,3792418253589450542,2100,Tewkesbury Woolstone,Tirle Brook,Warwickshire Avon,,Active,51.971084,-2.064273,395681,230293,2023-08-16,,1,57a5e5d0b301d8aace518b412f331413,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2103381384585024464,5088075919653135367,2101,Tewkesbury Tredington,River Swilgate,Warwickshire Avon,,Active,51.966299,-2.146648,390021,229769,2023-08-08,,2,d148811c304d60f316b70c56fed62aa4,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5791221208364482920,-1348076817146617992,2102,Minsterworth,River Severn,Severn Vale,Minsterworth,Active,51.850206,-2.336612,376910,216900,1993-03-01,,1,eea841d7b61b61352e20cb7701a51856,2026-09-21T20:01:46.368+00:00,,true,366262550389695
842372876787632378,2666356507023572645,2104,Broom,River Arrow,Warwickshire Avon,Broom,Active,52.180399,-1.87505,408640,253580,1957-10-01,,1,5ad06062ac91dbae1c9c9c3f59b7fc18,2026-09-21T20:01:46.368+00:00,,true,366262550389695
3135003193556229838,5088379072880654449,2107,Knighton,River Teme,Teme,Knighton,Active,52.344778,-3.043943,328980,272370,2002-12-01,,1,26913fa1a45883bb1ecadd2cd2380bc1,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7325838287193235576,-2365811689293006601,2117,Churchover,River Swift,Warwickshire Avon,,Active,52.421794,-1.255694,450713,280684,1998-07-29,,1,160d67811344114d0126640941d01c23,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6778800896890581796,6391046670796059477,2124,Parkend,River Lyd,Severn Vale,Parkend,Active,51.764493,-2.556805,361670,207460,1978-07-28,,1,c17cf9e7ca4bd40359947982077276ba,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4685530762878563071,-5916238575294076586,2125,Castle Foregate,Bagley Brook,Shropshire Middle Severn,Shrewsbury,Active,52.714919,-2.749968,349434,313294,2010-06-20,,1,b4d78e119f3c4175f245cb296e91486e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2150596067760481297,4820834182845715255,2128,Bredon,River Avon,Warwickshire Avon,Bredon,Active,52.03494,-2.116566,392100,237400,1988-01-01,,3,8d6c2a86e7f740fee8bdb88c50598e9d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
9099746968765846805,1590583784840788697,2129,Holyhead Road,River Sherbourne,Warwickshire Avon,,Active,52.417908,-1.54648,430941,280088,2003-03-11,,2,623e49d94610f107572c883fc1f9bacd,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4347469534476247834,-5256176134706902237,2131,Shelley Close,Barbourne Brook,Worcestershire Middle Severn,Worcester,Active,52.211373,-2.215962,385340,257040,2003-02-01,,1,df20930d4afdc82f50ad3551c734b3e4,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4223863107866201775,-7592012583942829015,2132,Leintwardine,River Teme,Teme,Leintwardine,Active,52.359087,-2.876144,340430,273810,1998-05-11,,1,208113e5ff9a6389d2792fc33abf0c32,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4274151860730560587,4191039494685913994,2133,Wyre Piddle,Piddle Brook,Warwickshire Avon,Wyre Piddle,Active,52.126787,-2.056054,396259,247611,2000-07-27,,1,60ccdad3b963ed360636b53f5d6b72b7,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6897052460589921674,-330143251994168910,2134,Buildwas,River Severn,Worcestershire Middle Severn,Buildwas,Active,52.636354,-2.524962,364570,304420,1977-09-07,,2,ebc1523e70b6b6cc1aa530b1121eb116,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6487890974134499156,507277155698078322,2139,Charlton Kings,River Chelt,Severn Vale,Cheltenham,Active,51.885938,-2.052672,396471,220822,2001-09-11,,1,9a5309408b03e2602674dc96a5f6dca9,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4860649576041613869,1166435623103121460,2140TH,Frilsham,River Pang,Vale of White Horse,Frilsham,Active,51.453438,-1.228555,453700,173000,1991-01-01,,2,335c6cf97b06049109ec2d0abd50a3bc,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8286403493044232918,5976566043751062024,2150TH,Bucklebury,River Pang,Vale of White Horse,Bucklebury,Active,51.435635,-1.201665,455590,171040,1990-01-01,,2,8bfac87c3536ec369625512362b8396b,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8848146540262423563,-5097620966406078698,2153,Epney,River Severn,Severn Vale,Epney,Active,51.797035,-2.348106,376090,210990,1982-01-01,,1,032e1422a53ca1619a2dc0493108b116,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6776158016719235403,7003141153377398785,2165,Gloucester,River Severn,Severn Vale,Gloucester,Active,51.864982,-2.252201,382730,218520,1985-12-27,,1,c00bb79642b921a12c5f62752883cd5f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5343475652966714026,4694370602587593595,2169,Ludlow Corve,River Corve,Teme,Ludlow,Active,52.381603,-2.724237,350800,276200,1998-03-04,,1,bba942691fadb8288964758f90292449,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6568269949197713682,453973099084795064,2170,Crudgington,River Strine,Shropshire Middle Severn,Crudgington,Active,52.754258,-2.534083,364050,317540,1987-01-01,,3,37f05c5a0adf89cab143eb0d31eaacf3,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3409247155215283275,-2460087684941255317,2175,Crew Green,River Severn,Severn Uplands,Crewgreen,Active,52.735739,-2.994315,332960,315810,1991-12-27,,1,7bcb6d2117627bf93eebe6dfd73b21fb,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2435056871527482189,3775996680395189880,2180,Bridgnorth,River Severn,Worcestershire Middle Severn,Bridgnorth,Active,52.534933,-2.415835,371890,293090,1985-11-08,,1,2bc146a79f24cd83ad0d574f50ab92d4,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2027231698144324355,3434228898635873835,2180TH,Tidmarsh,River Pang,Vale of White Horse,Tidmarsh,Active,51.468325,-1.08539,463627,174770,2000-01-01,,2,2f6a4be7a80ebdae5b5d8f50bc2f765e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2628351627704028075,-8062883494781227994,2188,Leigh Court,Leigh Brook,Severn Vale,The Leigh,Active,51.926224,-2.197575,386510,225320,1986-09-30,,1,655f68964b1c060d563cc7a15675c0b7,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2137238884960425660,-6717297108016620720,2190TH,Pangbourne,River Pang,Vale of White Horse,Pangbourne,Active,51.484688,-1.087539,463455,176588,1985-01-01,,2,446c2a8c278236818a0fa56f6f57fa04,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3303604094141917142,3443730067288512864,2195,Sharpness,River Severn,Severn Vale,Newtown,Active,51.717437,-2.482837,366740,202190,1993-04-23,,1,f2f38b685fdcec8504d136493da9d58f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2750247313426800202,-8170002087934295076,2195TH,Sulham,Sulham Brook,Vale of White Horse,Sulham,Active,51.462237,-1.077263,464200,174100,1990-01-01,,2,919829ecac8daade6b33e255214a4f69,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2256622933097263607,8623910705200665204,2199TH,Mapledurham Lock,River Thames,Vale of White Horse,Mapledurham,Active,51.486033,-1.039654,466778,176780,1995-01-01,,3,6e7aa5b18e8217e643572f5440b3209a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4772541918784432758,7339333141195089349,2200,Wimpstone,River Stour,Warwickshire Avon,"Wimpstone, Stratford-upon-Avon",Active,52.141002,-1.689543,421343,249236,2010-05-18,,1,28a8c4be5514d4c4965261a70a9638fc,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7917454593599518082,7672038522824941429,2200TH,Reading,River Thames,Cherwell Thame and Wye,Reading,Active,51.461325,-0.967884,471800,174100,1991-01-01,,4,4233c2fe9bdcf55a65824faaa69adffe,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6490698735865460471,2834718718414399514,2201TH,Caversham Lock,River Thames,Cherwell Thame and Wye,Reading,Active,51.460811,-0.963635,472096,174047,1995-01-01,,2,aed99bf49f808c17869227008c63d578,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-9111710006060907288,-39322599119148521,2204TH,Winterborne Monkton,River Kennet,Vale of White Horse,Winterbourne Monkton,Active,51.450901,-1.859793,409839,172445,2006-01-01,,1,ab285d23085a8162eda5f6231d9cc34e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
146784333828636567,844033308875390688,2205,Brimscombe,River Frome (Severn),Severn Vale,Stroud,Active,51.724364,-2.200326,386259,202869,2018-04-30,,1,5664687b17ce155ed561c83a12e1387a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7543093023655457574,-4598434401110429899,2206,Merrywalks,Slad Brook,Severn Vale,Stroud,Active,51.746918,-2.217953,385049,205381,2009-04-07,,2,8d5925a7caa3aa8263fe065591aeffe1,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-740648568096375573,-4801085984319987718,2207,Hall Green Road,River Sowe,Warwickshire Avon,,Active,52.440197,-1.475212,435770,282600,2008-11-21,,1,a66ecf03fc566d299d0c9a43b742be03,2026-09-21T20:01:46.368+00:00,,true,366262550389695
22369423506561760,-4489470192087030238,2209,Longford,River Sowe,Warwickshire Avon,,Active,52.446651,-1.487391,434937,283312,2009-01-21,,1,b1b846291a0d2d7af6a2c13a6be90996,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2609427879166179467,-3159250780146031555,2210TH,Marlborough,River Kennet,Vale of White Horse,Marlborough,Active,51.416287,-1.732479,418700,168620,1986-01-01,,2,4d81bb651beb799c45faf32bc2475cce,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1251668122836699662,1169252844740028061,2213,"Hope Street, Coventry",River Sherbourne,Warwickshire Avon,,Active,52.40689,-1.522294,432594,278873,2009-02-24,,1,f6dd1cf5fae70e5cc8b939c121c89a43,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7544145422844186216,1409953929678753348,2215,Sir Henry Parkes Road,Canley Brook,Warwickshire Avon,,Active,52.39358,-1.551005,430650,277380,2009-07-27,,1,e1782ef189c805336262a9cd9f4597f8,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2619005104688043965,1769325984479870655,2216,Torrington Avenue,Canley Brook,Warwickshire Avon,,Active,52.396604,-1.591684,427880,277700,2009-02-25,,1,f7b047535e78b032a70dffaf9621ca9d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3062336753034494070,-2144013758394834543,2218,Charterhouse Bridge,River Sherbourne,Warwickshire Avon,,Active,52.401988,-1.495801,434400,278340,2009-02-26,,1,657f3c69d3b3dda09e51bfa761fb6e64,2026-09-21T20:01:46.368+00:00,,true,366262550389695
9151424950091415527,8842983805504608239,2219TH,Poulton Farm,River Og,Vale of White Horse,Marlborough,Active,51.427238,-1.724504,419250,169840,1986-01-01,,2,7364ece13025917b83f90b18d26defe1,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1356734299457880094,3039295423029448407,2221,Clomoney Way,Horsbere Brook,Severn Vale,Gloucester,Active,51.881479,-2.206851,385858,220345,2010-03-04,,1,34b81e49b9d36f154f2d63abd6aea6aa,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-348401615740363852,8768083495648864167,2223,College Road,River Chelt,Severn Vale,Cheltenham,Active,51.896062,-2.069746,395297,221949,2010-01-27,,1,e2fc4fa8336df9c7139ff16d91badada,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-406732609332297716,5986526794210090499,2225,Bodiam Avenue,Daniels Brook,Severn Vale,Gloucester,Active,51.832287,-2.270144,381481,214888,2010-01-27,,1,31ca1e8bdad6d46d31fb8fb2f123d255,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4688259225752630030,7824368366821700306,2226,Slad Road,Slad Brook,Severn Vale,Stroud,Active,51.747599,-2.214291,385302,205456,2010-04-06,,2,beb77f09061fc4fbfa819a960877757f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8654169110261015269,-3806801388371329692,2227,Tenbury,Kyre Brook,Teme,Tenbury,Active,52.309779,-2.59384,359610,268130,2009-12-14,,1,d9005426c182064e639031ece21fd1cc,2026-09-21T20:01:46.368+00:00,,true,366262550389695
